Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Last Updated
DATING,4.1,537,20.1-30MB,Free,0,Mature 17+,Dating,"March 29, 2018"
LIFESTYLE,4.5,22,20.1-30MB,Free,0,Everyone,Lifestyle,"July 19, 2016"
TOOLS,4.3,87,0.1-10MB,Free,0,Everyone,Tools,"November 9, 2015"
PRODUCTIVITY,4.3,1498393,10.1-20MB,Free,0,Everyone,Productivity,"August 2, 2018"
SPORTS,4.6,216,30.1-40MB,Free,0,Everyone,Sports,"August 2, 2018"
PERSONALIZATION,4.5,901110,Varies with device,Free,0,Everyone 10+,Personalization,"July 10, 2018"
HEALTH_AND_FITNESS,4.1,3405,50.1-60MB,Free,0,Everyone,Health & Fitness,"July 25, 2018"
SOCIAL,4.3,231325,0.1-10MB,Free,0,Everyone,Social,"August 2, 2018"
FINANCE,4.4,218,Varies with device,Free,0,Everyone,Finance,"June 8, 2017"
COMMUNICATION,4.3,0,0.1-10MB,Free,0,Everyone,Communication,"January 31, 2018"
FAMILY,4.4,899748,70.1-80MB,Free,0,Everyone,Casual,"August 3, 2018"
SPORTS,4.2,277904,Varies with device,Free,0,Mature 17+,Sports,"August 2, 2018"
FINANCE,4.6,13819,0.1-10MB,Free,0,Everyone,Finance,"July 4, 2018"
SPORTS,4.5,177,0.1-10MB,Free,0,Everyone,Sports,"September 17, 2015"
FAMILY,4.4,854,0.1-10MB,Paid,4.99,Everyone,Casual;Pretend Play,"December 1, 2015"
MAPS_AND_NAVIGATION,4.6,2681,0.1-10MB,Free,0,Everyone,Maps & Navigation,"September 25, 2017"
PHOTOGRAPHY,4.8,130,0.1-10MB,Paid,9.99,Everyone,Photography,"June 27, 2018"
LIFESTYLE,4.3,87,0.1-10MB,Free,0,Everyone,Lifestyle,"March 16, 2018"
FAMILY,4.6,14,0.1-10MB,Free,0,Everyone,Simulation,"August 6, 2018"
PHOTOGRAPHY,4.0,15098,0.1-10MB,Free,0,Everyone,Photography,"March 3, 2017"
FAMILY,4.3,82471,Varies with device,Free,0,Everyone,Entertainment;Music & Video,"July 5, 2018"
PHOTOGRAPHY,4.1,21578,0.1-10MB,Free,0,Everyone,Photography,"September 8, 2017"
LIBRARIES_AND_DEMO,4.3,363,0.1-10MB,Free,0,Everyone,Libraries & Demo,"January 2, 2017"
COMMUNICATION,4.1,1760,Varies with device,Free,0,Everyone,Communication,"July 23, 2016"
TOOLS,4.2,472904,Varies with device,Free,0,Everyone,Tools,"December 14, 2017"
PRODUCTIVITY,4.7,19302,0.1-10MB,Free,0,Everyone,Productivity,"June 28, 2018"
COMMUNICATION,4.3,0,0.1-10MB,Free,0,Teen,Communication,"April 23, 2018"
BOOKS_AND_REFERENCE,4.3,22401,0.1-10MB,Free,0,Everyone,Books & Reference,"May 7, 2018"
BOOKS_AND_REFERENCE,4.7,2440695,Varies with device,Free,0,Teen,Books & Reference,"August 2, 2018"
HOUSE_AND_HOME,4.0,515,0.1-10MB,Free,0,Everyone,House & Home,"May 30, 2015"
LIFESTYLE,3.7,492,Varies with device,Free,0,Everyone 10+,Lifestyle,"June 11, 2018"
MAPS_AND_NAVIGATION,4.2,23279,0.1-10MB,Free,0,Everyone,Maps & Navigation,"April 26, 2018"
HEALTH_AND_FITNESS,4.3,1,0.1-10MB,Free,0,Everyone,Health & Fitness,"February 21, 2018"
FAMILY,4.3,2871,10.1-20MB,Free,0,Everyone,Education,"May 8, 2015"
GAME,4.5,1468638,Varies with device,Free,0,Mature 17+,Action,"July 23, 2018"
BUSINESS,4.0,1279184,Varies with device,Free,0,Everyone,Business,"August 2, 2018"
HEALTH_AND_FITNESS,2.6,13,0.1-10MB,Free,0,Everyone,Health & Fitness,"October 13, 2015"
FAMILY,4.4,36,20.1-30MB,Free,0,Everyone,Simulation,"June 14, 2018"
TOOLS,4.4,319,0.1-10MB,Paid,2.99,Everyone,Tools,"July 3, 2018"
BUSINESS,4.2,46505,10.1-20MB,Free,0,Everyone,Business,"August 2, 2018"
FAMILY,4.1,5997,10.1-20MB,Free,0,Everyone,Simulation,"January 26, 2018"
PERSONALIZATION,5.0,1,50.1-60MB,Paid,0.99,Everyone,Personalization,"June 16, 2018"
VIDEO_PLAYERS,4.3,1215,20.1-30MB,Free,0,Everyone 10+,Video Players & Editors,"July 20, 2018"
GAME,4.6,2750410,Varies with device,Free,0,Everyone,Racing,"August 2, 2018"
DATING,4.1,11633,20.1-30MB,Free,0,Mature 17+,Dating,"July 24, 2018"
EDUCATION,4.1,9348,Varies with device,Free,0,Everyone,Education,"June 1, 2016"
PHOTOGRAPHY,4.5,12572,0.1-10MB,Free,0,Everyone,Photography,"March 14, 2018"
MEDICAL,4.3,56,10.1-20MB,Free,0,Everyone,Medical,"July 31, 2018"
FAMILY,5.0,5,60.1-70MB,Free,0,Everyone,Entertainment,"January 19, 2018"
SPORTS,4.2,28,0.1-10MB,Free,0,Everyone,Sports,"June 17, 2018"
COMMUNICATION,4.3,0,10.1-20MB,Free,0,Everyone,Communication,"August 18, 2017"
FINANCE,4.8,4,0.1-10MB,Free,0,Everyone,Finance,"May 23, 2018"
PERSONALIZATION,4.1,157495,0.1-10MB,Free,0,Everyone,Personalization,"July 24, 2018"
GAME,4.3,2233,30.1-40MB,Free,0,Everyone,Racing,"February 28, 2018"
GAME,4.6,2698882,70.1-80MB,Free,0,Everyone,Action,"July 31, 2018"
NEWS_AND_MAGAZINES,4.0,18976,30.1-40MB,Free,0,Everyone 10+,News & Magazines,"June 6, 2018"
FAMILY,4.6,263454,70.1-80MB,Free,0,Everyone,Puzzle,"August 2, 2018"
TOOLS,3.9,319,0.1-10MB,Paid,2.99,Everyone,Tools,"April 28, 2017"
PERSONALIZATION,4.3,19,10.1-20MB,Free,0,Everyone,Personalization,"June 27, 2016"
FINANCE,3.8,57,0.1-10MB,Free,0,Everyone,Finance,"December 15, 2017"
FAMILY,4.3,7,20.1-30MB,Paid,0.99,Everyone,Casual,"May 21, 2018"
TRAVEL_AND_LOCAL,4.3,9235373,Varies with device,Free,0,Everyone,Travel & Local,"July 31, 2018"
FINANCE,3.8,109,0.1-10MB,Free,0,Everyone,Finance,"July 20, 2017"
PERSONALIZATION,4.5,102923,10.1-20MB,Free,0,Everyone,Personalization,"July 10, 2018"
FAMILY,4.5,6750,40.1-50MB,Free,0,Everyone,Casual,"June 13, 2018"
SPORTS,4.6,666246,20.1-30MB,Free,0,Everyone,Sports,"July 29, 2018"
SOCIAL,4.7,38,0.1-10MB,Free,0,Everyone,Social,"August 4, 2018"
PERSONALIZATION,3.6,128,10.1-20MB,Free,0,Everyone,Personalization,"September 27, 2017"
SHOPPING,4.5,928,0.1-10MB,Free,0,Everyone,Shopping,"August 2, 2018"
TOOLS,4.3,1602,0.1-10MB,Free,0,Everyone,Tools,"August 3, 2018"
BUSINESS,4.2,46505,10.1-20MB,Free,0,Everyone,Business,"August 2, 2018"
PRODUCTIVITY,4.3,3016305,Varies with device,Free,0,Everyone,Productivity,"April 17, 2018"
FAMILY,5.0,90,Varies with device,Free,0,Everyone,Education,"August 11, 2017"
WEATHER,4.2,24349,0.1-10MB,Free,0,Everyone,Weather,"May 14, 2018"
TOOLS,2.9,164,0.1-10MB,Paid,4.99,Everyone,Tools,"March 14, 2015"
EDUCATION,4.4,1619,0.1-10MB,Free,0,Everyone,Education,"July 20, 2018"
FAMILY,3.5,268,0.1-10MB,Free,0,Everyone,Education,"January 25, 2016"
NEWS_AND_MAGAZINES,4.5,67,10.1-20MB,Free,0,Everyone,News & Magazines,"June 26, 2018"
TOOLS,4.3,1,10.1-20MB,Free,0,Everyone,Tools,"January 3, 2018"
PRODUCTIVITY,3.2,12,0.1-10MB,Free,0,Everyone,Productivity,"March 26, 2015"
TRAVEL_AND_LOCAL,4.3,7,10.1-20MB,Free,0,Teen,Travel & Local,"September 5, 2017"
HEALTH_AND_FITNESS,4.6,1873516,Varies with device,Free,0,Everyone,Health & Fitness,"July 31, 2018"
GAME,4.3,1300619,70.1-80MB,Free,0,Everyone,Puzzle,"July 20, 2018"
BUSINESS,4.4,42492,Varies with device,Free,0,Everyone,Business,"July 11, 2018"
MEDICAL,4.0,2094,20.1-30MB,Free,0,Everyone,Medical,"July 26, 2018"
SPORTS,4.6,10,0.1-10MB,Paid,3.88,Everyone,Sports,"April 10, 2013"
HOUSE_AND_HOME,4.3,10054,0.1-10MB,Free,0,Everyone,House & Home,"July 12, 2018"
ART_AND_DESIGN,4.6,1070,20.1-30MB,Free,0,Everyone,Art & Design,"November 14, 2017"
COMMUNICATION,4.3,1133501,0.1-10MB,Free,0,Everyone,Communication,"April 1, 2016"
MAPS_AND_NAVIGATION,3.1,742,10.1-20MB,Free,0,Everyone,Maps & Navigation,"July 9, 2018"
MAPS_AND_NAVIGATION,4.4,1421884,30.1-40MB,Free,0,Everyone,Maps & Navigation,"July 26, 2018"
PRODUCTIVITY,4.6,27,0.1-10MB,Free,0,Everyone,Productivity,"June 5, 2017"
PRODUCTIVITY,4.3,2,30.1-40MB,Free,0,Everyone,Productivity,"December 4, 2017"
FINANCE,4.0,142,0.1-10MB,Free,0,Everyone,Finance,"July 13, 2018"
FAMILY,4.3,0,20.1-30MB,Free,0,Everyone,Education,"June 26, 2018"
BUSINESS,4.3,6,10.1-20MB,Free,0,Everyone,Business,"February 9, 2017"
GAME,2.3,278,0.1-10MB,Free,0,Teen,Trivia,"February 11, 2017"
FAMILY,4.4,160,0.1-10MB,Free,0,Everyone,Entertainment,"March 11, 2017"
LIFESTYLE,4.1,2954,Varies with device,Free,0,Mature 17+,Lifestyle,"July 17, 2018"
NEWS_AND_MAGAZINES,4.5,76616,0.1-10MB,Free,0,Everyone 10+,News & Magazines,"May 25, 2017"
TOOLS,2.8,44,40.1-50MB,Free,0,Everyone,Tools,"June 20, 2018"
PERSONALIZATION,4.0,30498,0.1-10MB,Free,0,Everyone,Personalization,"March 11, 2015"
FAMILY,4.3,107765,70.1-80MB,Free,0,Everyone 10+,Strategy,"May 25, 2018"
COMMUNICATION,3.9,40751,30.1-40MB,Free,0,Teen,Communication,"November 4, 2016"
FAMILY,4.4,382,40.1-50MB,Free,0,Everyone,Education;Creativity,"August 1, 2018"
BUSINESS,3.7,195,0.1-10MB,Free,0,Everyone,Business,"November 21, 2016"
PHOTOGRAPHY,3.0,2,0.1-10MB,Free,0,Everyone,Photography,"September 19, 2017"
MEDICAL,4.5,1388,0.1-10MB,Free,0,Everyone,Medical,"July 3, 2018"
TOOLS,3.1,45838,10.1-20MB,Free,0,Everyone,Tools,"July 25, 2018"
FAMILY,3.9,974,10.1-20MB,Free,0,Everyone,Art & Design;Pretend Play,"January 15, 2018"
SHOPPING,4.5,37253,30.1-40MB,Free,0,Everyone,Shopping,"August 3, 2018"
EDUCATION,3.5,1405,0.1-10MB,Free,0,Everyone,Education,"March 29, 2018"
BUSINESS,4.6,822,0.1-10MB,Free,0,Everyone,Business,"June 8, 2018"
MEDICAL,4.0,8,Varies with device,Paid,3.99,Everyone,Medical,"January 19, 2018"
GAME,3.4,5,20.1-30MB,Free,0,Everyone,Arcade,"August 25, 2015"
MEDICAL,5.0,2,10.1-20MB,Free,0,Everyone,Medical,"May 23, 2018"
NEWS_AND_MAGAZINES,4.7,327,30.1-40MB,Free,0,Everyone,News & Magazines,"June 26, 2018"
MEDICAL,3.8,24,0.1-10MB,Free,0,Everyone,Medical,"September 26, 2017"
TRAVEL_AND_LOCAL,2.6,122,10.1-20MB,Free,0,Everyone,Travel & Local,"June 8, 2018"
ENTERTAINMENT,4.0,22997,Varies with device,Free,0,Teen,Entertainment,"June 27, 2018"
SHOPPING,4.5,973270,10.1-20MB,Free,0,Teen,Shopping,"August 6, 2018"
FAMILY,3.9,1909,80.1-90MB,Free,0,Teen,Educational,"June 13, 2018"
GAME,3.8,8175,30.1-40MB,Free,0,Everyone 10+,Arcade,"January 3, 2018"
BUSINESS,3.8,1383,50.1-60MB,Free,0,Everyone,Business,"July 12, 2018"
FOOD_AND_DRINK,3.7,70,20.1-30MB,Free,0,Everyone,Food & Drink,"July 23, 2018"
COMMUNICATION,4.3,298,Varies with device,Free,0,Teen,Communication,"November 28, 2017"
FAMILY,3.9,1985,0.1-10MB,Free,0,Everyone,Puzzle,"December 30, 2017"
BUSINESS,3.9,45964,10.1-20MB,Free,0,Everyone,Business,"July 18, 2018"
SHOPPING,4.3,1,0.1-10MB,Free,0,Everyone,Shopping,"January 15, 2018"
GAME,4.6,214878,0.1-10MB,Free,0,Everyone,Board,"August 3, 2018"
COMMUNICATION,4.3,12842860,Varies with device,Free,0,Everyone,Communication,"August 2, 2018"
WEATHER,4.4,2371543,10.1-20MB,Free,0,Everyone,Weather,"June 4, 2018"
FAMILY,4.0,328619,10.1-20MB,Free,0,Everyone,Casual;Creativity,"October 6, 2017"
PRODUCTIVITY,4.5,176873,0.1-10MB,Free,0,Everyone,Productivity,"October 30, 2017"
TOOLS,4.3,618918,Varies with device,Free,0,Everyone,Tools,"July 28, 2018"
GAME,4.7,1125438,20.1-30MB,Free,0,Everyone,Puzzle,"July 17, 2018"
BOOKS_AND_REFERENCE,4.5,155446,Varies with device,Free,0,Teen,Books & Reference,"April 25, 2018"
PRODUCTIVITY,4.7,17955,0.1-10MB,Free,0,Everyone,Productivity,"May 23, 2018"
SPORTS,4.3,6,10.1-20MB,Free,0,Everyone,Sports,"October 26, 2017"
FAMILY,4.1,58104,10.1-20MB,Free,0,Teen,Entertainment,"July 5, 2018"
MEDICAL,4.4,578,0.1-10MB,Paid,0.99,Everyone,Medical,"November 30, 2014"
PERSONALIZATION,4.6,649568,20.1-30MB,Free,0,Everyone,Personalization,"August 1, 2018"
TOOLS,4.5,569727,Varies with device,Free,0,Everyone,Tools,"November 3, 2017"
WEATHER,3.5,2000,10.1-20MB,Free,0,Everyone,Weather,"July 31, 2018"
FINANCE,4.4,7731,20.1-30MB,Free,0,Everyone,Finance,"August 2, 2018"
PARENTING,4.0,464,20.1-30MB,Free,0,Everyone,Parenting,"August 6, 2018"
FINANCE,4.4,21570,20.1-30MB,Free,0,Everyone,Finance,"June 19, 2018"
TOOLS,4.0,41137,0.1-10MB,Free,0,Everyone,Tools,"November 15, 2017"
FAMILY,4.2,116,0.1-10MB,Free,0,Everyone,Education,"September 11, 2017"
FAMILY,4.3,32405,40.1-50MB,Free,0,Everyone,Casual,"December 18, 2014"
PRODUCTIVITY,4.0,9,0.1-10MB,Free,0,Everyone,Productivity,"May 21, 2015"
FAMILY,4.5,623,40.1-50MB,Paid,0.99,Everyone,Simulation,"June 2, 2018"
FAMILY,3.7,56,0.1-10MB,Free,0,Everyone,Education,"March 4, 2015"
TRAVEL_AND_LOCAL,4.3,15209,Varies with device,Paid,8.99,Everyone,Travel & Local,"August 1, 2018"
TOOLS,4.5,648380,20.1-30MB,Free,0,Everyone,Tools,"August 1, 2018"
EDUCATION,4.7,21,40.1-50MB,Paid,5.99,Everyone,Education;Education,"July 21, 2017"
SPORTS,4.6,37167,Varies with device,Free,0,Everyone,Sports,"July 30, 2018"
COMMUNICATION,4.3,2,10.1-20MB,Free,0,Everyone,Communication,"December 19, 2017"
FAMILY,3.8,7462,30.1-40MB,Free,0,Everyone,Education;Music & Video,"February 16, 2018"
SOCIAL,4.3,38826,0.1-10MB,Free,0,Everyone,Social,"August 7, 2018"
GAME,4.2,7699,80.1-90MB,Free,0,Mature 17+,Action,"March 2, 2017"
GAME,4.3,331692,Varies with device,Free,0,Everyone,Racing,"March 27, 2018"
GAME,4.0,119368,10.1-20MB,Free,0,Teen,Action,"February 21, 2017"
BOOKS_AND_REFERENCE,4.6,4620,10.1-20MB,Free,0,Everyone,Books & Reference,"November 23, 2017"
TRAVEL_AND_LOCAL,3.2,86,30.1-40MB,Free,0,Everyone,Travel & Local,"May 17, 2018"
TOOLS,4.3,3,10.1-20MB,Free,0,Everyone,Tools,"October 27, 2017"
SPORTS,4.2,277902,Varies with device,Free,0,Mature 17+,Sports,"August 2, 2018"
FINANCE,4.3,659760,40.1-50MB,Free,0,Everyone,Finance,"July 18, 2018"
SPORTS,4.1,10,0.1-10MB,Free,0,Everyone,Sports,"February 17, 2014"
FAMILY,4.3,0,0.1-10MB,Free,0,Teen,Puzzle,"May 7, 2018"
LIFESTYLE,4.4,133,10.1-20MB,Free,0,Everyone,Lifestyle,"June 2, 2018"
FINANCE,5.0,4,0.1-10MB,Free,0,Everyone,Finance,"July 28, 2018"
GAME,3.8,4116,0.1-10MB,Free,0,Everyone,Action,"September 1, 2015"
FAMILY,3.8,302,0.1-10MB,Free,0,Everyone,Puzzle;Brain Games,"September 13, 2017"
TOOLS,4.3,0,0.1-10MB,Free,0,Everyone,Tools,"June 7, 2018"
MEDICAL,4.2,33033,0.1-10MB,Free,0,Everyone,Medical,"July 24, 2018"
SPORTS,4.2,521138,Varies with device,Free,0,Everyone 10+,Sports,"July 19, 2018"
BOOKS_AND_REFERENCE,4.6,3234,80.1-90MB,Free,0,Everyone,Books & Reference,"December 26, 2017"
SPORTS,4.5,117,0.1-10MB,Paid,0.99,Everyone,Sports,"February 9, 2017"
TRAVEL_AND_LOCAL,4.4,1162837,Varies with device,Free,0,Everyone,Travel & Local,"August 4, 2018"
TOOLS,4.3,37,0.1-10MB,Free,0,Everyone,Tools,"May 15, 2015"
PRODUCTIVITY,4.2,41,10.1-20MB,Free,0,Everyone,Productivity,"August 1, 2018"
FINANCE,4.3,30,10.1-20MB,Free,0,Everyone,Finance,"June 12, 2018"
GAME,3.6,120852,20.1-30MB,Free,0,Teen,Action,"October 24, 2017"
FAMILY,4.5,4656,10.1-20MB,Paid,2.99,Everyone 10+,Strategy,"December 8, 2017"
SPORTS,5.0,1,0.1-10MB,Free,0,Everyone,Sports,"May 26, 2015"
NEWS_AND_MAGAZINES,4.1,190888,10.1-20MB,Free,0,Teen,News & Magazines,"July 13, 2018"
PERSONALIZATION,4.7,25,40.1-50MB,Paid,0.99,Everyone,Personalization,"March 12, 2015"
FAMILY,3.8,6,20.1-30MB,Free,0,Everyone,Entertainment,"January 19, 2018"
GAME,4.1,55380,30.1-40MB,Free,0,Everyone,Action,"July 24, 2018"
WEATHER,4.2,18425,0.1-10MB,Free,0,Everyone,Weather,"July 29, 2017"
FOOD_AND_DRINK,4.0,292969,10.1-20MB,Free,0,Everyone,Food & Drink,"July 30, 2018"
VIDEO_PLAYERS,3.3,1261,0.1-10MB,Free,0,Everyone,Video Players & Editors,"October 30, 2014"
FAMILY,4.3,8,10.1-20MB,Free,0,Everyone,Casual,"February 11, 2018"
SOCIAL,4.3,3,0.1-10MB,Free,0,Everyone,Social,"July 19, 2017"
PRODUCTIVITY,4.2,30291,Varies with device,Free,0,Everyone,Productivity,"May 29, 2018"
SPORTS,4.7,25172,20.1-30MB,Free,0,Everyone,Sports,"May 23, 2018"
SPORTS,4.3,63580,20.1-30MB,Free,0,Everyone,Sports,"July 20, 2018"
BUSINESS,3.4,91,0.1-10MB,Free,0,Everyone,Business,"March 20, 2018"
GAME,4.4,460,30.1-40MB,Free,0,Everyone,Trivia,"June 23, 2018"
GAME,4.4,37023,30.1-40MB,Free,0,Everyone,Casual,"July 6, 2018"
GAME,4.4,17988,0.1-10MB,Paid,4.99,Teen,Adventure,"July 25, 2018"
FAMILY,4.4,1275373,90.1-100MB,Free,0,Teen,Role Playing,"July 3, 2018"
MAPS_AND_NAVIGATION,4.6,7314,0.1-10MB,Free,0,Everyone,Maps & Navigation,"September 7, 2017"
PERSONALIZATION,4.1,324,0.1-10MB,Paid,6.99,Everyone,Personalization,"August 20, 2017"
FAMILY,3.8,110,20.1-30MB,Free,0,Everyone,Simulation,"April 23, 2017"
BUSINESS,4.6,20,10.1-20MB,Free,0,Everyone,Business,"October 12, 2017"
FAMILY,4.3,0,10.1-20MB,Paid,1.99,Everyone,Education,"October 8, 2016"
SOCIAL,4.3,1157004,30.1-40MB,Free,0,Everyone,Social,"October 16, 2017"
GAME,4.4,475369,10.1-20MB,Free,0,Everyone,Racing,"March 6, 2018"
FINANCE,4.3,90,10.1-20MB,Free,0,Everyone,Finance,"May 30, 2018"
PRODUCTIVITY,1.0,1,0.1-10MB,Free,0,Everyone,Productivity,"March 15, 2018"
GAME,4.4,3941129,70.1-80MB,Free,0,Teen,Action,"July 16, 2018"
NEWS_AND_MAGAZINES,4.3,0,0.1-10MB,Free,0,Everyone,News & Magazines,"June 9, 2018"
FOOD_AND_DRINK,3.8,21381,40.1-50MB,Free,0,Everyone,Food & Drink,"July 24, 2018"
FAMILY,3.8,91645,30.1-40MB,Free,0,Teen,Simulation,"May 8, 2018"
SOCIAL,4.3,2,0.1-10MB,Free,0,Everyone,Social,"November 8, 2017"
LIFESTYLE,3.5,28,0.1-10MB,Free,0,Everyone,Lifestyle,"January 23, 2016"
NEWS_AND_MAGAZINES,3.8,18818,Varies with device,Free,0,Everyone 10+,News & Magazines,"June 26, 2018"
FAMILY,4.3,5,0.1-10MB,Free,0,Everyone,Entertainment,"January 29, 2017"
TOOLS,4.2,928,0.1-10MB,Paid,1.99,Everyone,Tools,"March 20, 2014"
TOOLS,3.9,114,10.1-20MB,Free,0,Everyone,Tools,"March 16, 2018"
PHOTOGRAPHY,4.3,1871421,Varies with device,Free,0,Everyone,Photography,"December 21, 2017"
MEDICAL,4.5,18,10.1-20MB,Free,0,Everyone,Medical,"March 16, 2018"
BUSINESS,4.4,21,20.1-30MB,Free,0,Everyone,Business,"July 25, 2018"
PERSONALIZATION,4.3,0,0.1-10MB,Free,0,Everyone,Personalization,"March 19, 2018"
PHOTOGRAPHY,4.2,93726,0.1-10MB,Free,0,Everyone,Photography,"July 8, 2018"
GAME,4.6,100609,50.1-60MB,Free,0,Teen,Action,"July 16, 2018"
FINANCE,4.0,44545,Varies with device,Free,0,Everyone,Finance,"July 31, 2018"
GAME,4.3,5682,30.1-40MB,Paid,1.99,Everyone,Arcade,"March 2, 2017"
FAMILY,4.3,0,0.1-10MB,Paid,1.04,Everyone,Puzzle,"February 6, 2012"
LIFESTYLE,2.8,405,20.1-30MB,Free,0,Everyone,Lifestyle,"June 22, 2018"
PERSONALIZATION,4.6,26,0.1-10MB,Paid,2.49,Everyone,Personalization,"December 3, 2017"
FAMILY,3.9,11,10.1-20MB,Free,0,Everyone,Entertainment,"January 30, 2018"
PHOTOGRAPHY,4.3,28578,20.1-30MB,Free,0,Everyone,Photography,"July 28, 2018"
NEWS_AND_MAGAZINES,4.3,0,0.1-10MB,Free,0,Teen,News & Magazines,"April 12, 2018"
FAMILY,4.3,26224,40.1-50MB,Free,0,Everyone,Simulation,"April 29, 2017"
SPORTS,4.0,11085,60.1-70MB,Free,0,Everyone,Sports,"June 21, 2018"
LIFESTYLE,4.8,10,10.1-20MB,Free,0,Everyone,Lifestyle,"January 18, 2018"
GAME,4.0,30008,90.1-100MB,Free,0,Mature 17+,Racing,"March 30, 2017"
FAMILY,4.3,2282,20.1-30MB,Free,0,Everyone,Simulation,"February 20, 2018"
HOUSE_AND_HOME,4.5,417907,30.1-40MB,Free,0,Everyone,House & Home,"August 1, 2018"
ART_AND_DESIGN,4.3,845,0.1-10MB,Free,0,Everyone,Art & Design,"May 28, 2018"
TRAVEL_AND_LOCAL,3.9,58,20.1-30MB,Free,0,Everyone,Travel & Local,"October 28, 2016"
PRODUCTIVITY,4.3,0,0.1-10MB,Free,0,Everyone,Productivity,"July 19, 2018"
MEDICAL,4.9,57,0.1-10MB,Free,0,Everyone,Medical,"November 11, 2015"
PRODUCTIVITY,4.0,736,0.1-10MB,Free,0,Everyone,Productivity,"February 1, 2018"
TOOLS,4.1,41,0.1-10MB,Free,0,Everyone,Tools,"July 26, 2013"
PRODUCTIVITY,4.4,253,0.1-10MB,Free,0,Everyone,Productivity,"July 31, 2018"
FAMILY,4.4,591411,10.1-20MB,Free,0,Teen,Entertainment,"May 16, 2017"
LIFESTYLE,4.3,1,0.1-10MB,Free,0,Everyone,Lifestyle,"June 28, 2018"
FINANCE,4.6,23130,40.1-50MB,Free,0,Everyone,Finance,"July 12, 2018"
GAME,3.2,655,10.1-20MB,Free,0,Teen,Action,"May 18, 2016"
EDUCATION,4.1,2363,0.1-10MB,Free,0,Everyone,Education,"November 17, 2016"
TOOLS,4.5,101738,0.1-10MB,Free,0,Everyone,Tools,"July 26, 2018"
VIDEO_PLAYERS,3.5,3484,40.1-50MB,Free,0,Everyone,Video Players & Editors,"December 18, 2017"
GAME,4.3,18277,10.1-20MB,Free,0,Teen,Arcade,"March 14, 2016"
COMMUNICATION,3.7,21,10.1-20MB,Paid,0.99,Everyone,Communication,"July 30, 2018"
TRAVEL_AND_LOCAL,4.1,46,10.1-20MB,Free,0,Everyone,Travel & Local,"January 11, 2017"
FAMILY,4.1,29978,Varies with device,Free,0,Everyone,Education,"August 17, 2017"
EDUCATION,4.7,6290507,Varies with device,Free,0,Everyone,Education;Education,"August 1, 2018"
MEDICAL,5.0,5,10.1-20MB,Free,0,Everyone,Medical,"January 20, 2018"
HOUSE_AND_HOME,4.4,137,10.1-20MB,Free,0,Everyone,House & Home,"July 17, 2018"
SPORTS,4.0,135763,10.1-20MB,Free,0,Everyone,Sports,"August 2, 2018"
DATING,4.0,738,20.1-30MB,Free,0,Mature 17+,Dating,"August 1, 2018"
SHOPPING,4.5,35497,10.1-20MB,Free,0,Everyone,Shopping,"July 11, 2018"
COMMUNICATION,4.1,255,0.1-10MB,Free,0,Everyone,Communication,"April 11, 2017"
FAMILY,3.8,5964,40.1-50MB,Free,0,Teen,Role Playing,"January 9, 2015"
TOOLS,4.5,12759663,10.1-20MB,Free,0,Everyone,Tools,"July 25, 2018"
FINANCE,4.5,19870,0.1-10MB,Free,0,Everyone,Finance,"July 24, 2018"
PERSONALIZATION,5.0,4,0.1-10MB,Free,0,Everyone,Personalization,"April 24, 2018"
TOOLS,4.4,875,0.1-10MB,Free,0,Everyone,Tools,"December 31, 2017"
VIDEO_PLAYERS,3.6,5639,Varies with device,Free,0,Everyone,Video Players & Editors,"April 12, 2018"
HEALTH_AND_FITNESS,4.3,0,0.1-10MB,Free,0,Everyone,Health & Fitness,"July 9, 2018"
SOCIAL,4.3,344921,Varies with device,Free,0,Everyone,Social,"June 7, 2018"
PRODUCTIVITY,4.6,2401017,Varies with device,Free,0,Everyone,Productivity,"June 27, 2018"
GAME,4.7,466495,50.1-60MB,Free,0,Teen,Card,"July 16, 2018"
HEALTH_AND_FITNESS,4.5,93691,Varies with device,Free,0,Everyone,Health & Fitness,"July 5, 2018"
TOOLS,3.9,14552,10.1-20MB,Free,0,Everyone,Tools,"July 31, 2018"
FAMILY,4.5,5761,20.1-30MB,Free,0,Everyone,Casual;Brain Games,"July 4, 2018"
FAMILY,3.9,11,20.1-30MB,Paid,4.99,Everyone,Education,"July 21, 2018"
PRODUCTIVITY,4.2,60840,0.1-10MB,Free,0,Everyone,Productivity,"May 31, 2018"
PRODUCTIVITY,4.4,56713,20.1-30MB,Free,0,Everyone,Productivity,"July 5, 2018"
GAME,4.2,16876,50.1-60MB,Free,0,Teen,Trivia,"June 28, 2018"
TRAVEL_AND_LOCAL,4.4,57573,Varies with device,Free,0,Everyone,Travel & Local,"July 31, 2018"
MEDICAL,5.0,3,50.1-60MB,Free,0,Everyone,Medical,"July 13, 2018"
FAMILY,4.3,3,20.1-30MB,Free,0,Everyone,Education,"June 25, 2018"
DATING,4.4,59,30.1-40MB,Free,0,Everyone,Dating,"July 19, 2018"
NEWS_AND_MAGAZINES,4.3,1,0.1-10MB,Free,0,Everyone,News & Magazines,"July 15, 2015"
BOOKS_AND_REFERENCE,4.3,9,10.1-20MB,Free,0,Everyone,Books & Reference,"March 19, 2018"
GAME,4.3,1218055,40.1-50MB,Free,0,Everyone,Arcade,"May 25, 2018"
