Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Last Updated
LIBRARIES_AND_DEMO,3.9,71,0.1-10MB,Free,0,Everyone,Libraries & Demo,"February 5, 2017"
LIFESTYLE,4.3,6,10.1-20MB,Free,0,Everyone,Lifestyle,"February 17, 2018"
FAMILY,5.0,2,0.1-10MB,Free,0,Everyone,Education,"March 21, 2018"
SHOPPING,4.3,28,0.1-10MB,Free,0,Everyone,Shopping,"January 7, 2017"
MEDICAL,3.7,236,10.1-20MB,Free,0,Everyone,Medical,"July 25, 2018"
ENTERTAINMENT,4.3,1511,10.1-20MB,Free,0,Everyone,Entertainment,"June 11, 2018"
NEWS_AND_MAGAZINES,3.4,41490,20.1-30MB,Free,0,Teen,News & Magazines,"July 24, 2018"
DATING,4.2,1546,Varies with device,Paid,3.99,Mature 17+,Dating,"June 19, 2018"
MEDICAL,4.3,3,0.1-10MB,Free,0,Everyone,Medical,"January 20, 2017"
FAMILY,3.5,6,0.1-10MB,Free,0,Everyone,Education,"April 25, 2017"
GAME,4.6,87766,10.1-20MB,Paid,4.99,Everyone,Action,"July 19, 2016"
TOOLS,4.6,21,0.1-10MB,Free,0,Everyone,Tools,"May 8, 2018"
PERSONALIZATION,4.7,29485,0.1-10MB,Free,0,Everyone,Personalization,"July 20, 2018"
SOCIAL,4.3,0,0.1-10MB,Free,0,Teen,Social,"July 21, 2018"
TOOLS,1.0,3,40.1-50MB,Free,0,Everyone,Tools,"December 12, 2017"
FAMILY,3.5,9335,10.1-20MB,Free,0,Everyone,Entertainment,"November 26, 2017"
BOOKS_AND_REFERENCE,4.5,454412,Varies with device,Free,0,Everyone,Books & Reference,"May 18, 2018"
NEWS_AND_MAGAZINES,4.3,10,10.1-20MB,Free,0,Everyone,News & Magazines,"January 13, 2017"
PERSONALIZATION,5.0,4,10.1-20MB,Paid,0.99,Everyone,Personalization,"May 15, 2018"
FAMILY,4.3,2772,30.1-40MB,Free,0,Teen,Puzzle,"September 20, 2014"
SHOPPING,4.2,39735,10.1-20MB,Free,0,Teen,Shopping,"July 25, 2018"
TOOLS,4.3,17,0.1-10MB,Free,0,Everyone,Tools,"January 29, 2016"
PERSONALIZATION,4.2,128,0.1-10MB,Free,0,Everyone,Personalization,"June 13, 2017"
FAMILY,3.8,19,10.1-20MB,Free,0,Everyone,Entertainment,"January 19, 2017"
FAMILY,3.8,316,10.1-20MB,Free,0,Everyone,Entertainment,"June 1, 2017"
GAME,4.8,265,0.1-10MB,Paid,3.49,Everyone,Board,"June 18, 2015"
SPORTS,4.3,63782,20.1-30MB,Free,0,Everyone,Sports,"August 7, 2018"
PERSONALIZATION,3.0,12,0.1-10MB,Free,0,Everyone,Personalization,"May 30, 2018"
PRODUCTIVITY,4.2,226456,Varies with device,Free,0,Everyone,Productivity,"October 9, 2017"
FAMILY,4.1,128,0.1-10MB,Free,0,Everyone,Education,"July 9, 2018"
TRAVEL_AND_LOCAL,4.4,1162837,Varies with device,Free,0,Everyone,Travel & Local,"August 4, 2018"
FAMILY,4.5,944661,50.1-60MB,Free,0,Everyone,Simulation,"March 5, 2018"
HEALTH_AND_FITNESS,4.4,38343,50.1-60MB,Free,0,Everyone,Health & Fitness,"July 27, 2018"
BUSINESS,2.9,322,0.1-10MB,Free,0,Everyone,Business,"March 28, 2017"
LIBRARIES_AND_DEMO,4.4,783,0.1-10MB,Free,0,Everyone,Libraries & Demo,"June 10, 2017"
FAMILY,4.2,367951,70.1-80MB,Free,0,Teen,Strategy,"July 16, 2018"
FAMILY,4.2,19,0.1-10MB,Free,0,Everyone,Education,"July 3, 2018"
FAMILY,4.3,1805398,50.1-60MB,Free,0,Teen,Entertainment,"June 11, 2018"
FINANCE,4.7,1311,0.1-10MB,Free,0,Everyone,Finance,"June 19, 2018"
HEALTH_AND_FITNESS,4.5,126017,0.1-10MB,Free,0,Everyone,Health & Fitness,"July 5, 2018"
TRAVEL_AND_LOCAL,3.3,256,10.1-20MB,Free,0,Everyone,Travel & Local,"August 1, 2018"
TRAVEL_AND_LOCAL,4.2,92,10.1-20MB,Free,0,Everyone,Travel & Local,"April 6, 2017"
FAMILY,4.8,16,0.1-10MB,Free,0,Everyone,Education,"July 29, 2018"
SPORTS,4.3,0,0.1-10MB,Paid,1.99,Everyone,Sports,"July 25, 2018"
FAMILY,4.7,34279,20.1-30MB,Free,0,Everyone,Casual;Creativity,"August 2, 2018"
PERSONALIZATION,4.5,16,0.1-10MB,Free,0,Everyone,Personalization,"August 1, 2018"
FAMILY,2.9,21,0.1-10MB,Free,0,Everyone,Education,"May 11, 2015"
TOOLS,4.6,82,0.1-10MB,Paid,0.99,Everyone,Tools,"August 14, 2017"
SOCIAL,4.3,315441,Varies with device,Free,0,Everyone,Social,"July 26, 2018"
FAMILY,3.4,9,20.1-30MB,Free,0,Everyone,Entertainment,"September 28, 2016"
MEDICAL,4.6,17,10.1-20MB,Free,0,Everyone,Medical,"July 11, 2018"
HEALTH_AND_FITNESS,4.6,109756,70.1-80MB,Free,0,Everyone,Health & Fitness,"August 1, 2018"
GAME,3.4,9051,20.1-30MB,Free,0,Everyone,Arcade,"February 4, 2017"
COMMUNICATION,4.2,16,0.1-10MB,Free,0,Everyone,Communication,"April 24, 2018"
LIFESTYLE,4.1,12452,Varies with device,Free,0,Everyone,Lifestyle,"January 26, 2017"
SOCIAL,4.3,1,Varies with device,Free,0,Teen,Social,"June 13, 2018"
BEAUTY,4.3,119,0.1-10MB,Free,0,Everyone,Beauty,"July 23, 2018"
SOCIAL,4.2,79129,20.1-30MB,Free,0,Teen,Social,"August 2, 2018"
FAMILY,4.1,213,20.1-30MB,Free,0,Everyone,Puzzle;Brain Games,"June 8, 2018"
TOOLS,4.6,168487,0.1-10MB,Free,0,Everyone,Tools,"June 26, 2018"
FAMILY,4.4,539931,60.1-70MB,Free,0,Everyone,Simulation,"August 6, 2018"
FAMILY,4.3,21804,40.1-50MB,Paid,0.99,Everyone 10+,Role Playing,"July 3, 2018"
TRAVEL_AND_LOCAL,4.1,136626,10.1-20MB,Free,0,Everyone,Travel & Local,"August 6, 2018"
SHOPPING,4.5,181990,Varies with device,Free,0,Everyone,Shopping,"April 27, 2018"
HEALTH_AND_FITNESS,4.8,787,50.1-60MB,Paid,1.99,Everyone,Health & Fitness,"July 31, 2018"
FAMILY,4.0,576210,40.1-50MB,Free,0,Everyone,Casual,"August 22, 2013"
HOUSE_AND_HOME,4.1,1372,0.1-10MB,Free,0,Everyone,House & Home,"February 15, 2018"
FAMILY,4.2,6973,Varies with device,Free,0,Everyone,Casual,"October 20, 2017"
SPORTS,4.4,15221,20.1-30MB,Free,0,Everyone,Sports,"October 2, 2017"
EDUCATION,4.6,13612,40.1-50MB,Free,0,Everyone,Education,"May 10, 2018"
HEALTH_AND_FITNESS,4.6,24094,10.1-20MB,Free,0,Everyone,Health & Fitness,"July 9, 2018"
PERSONALIZATION,4.3,3,0.1-10MB,Free,0,Everyone,Personalization,"July 29, 2017"
GAME,4.5,461137,50.1-60MB,Free,0,Everyone,Arcade,"May 22, 2018"
FAMILY,4.4,767,10.1-20MB,Free,0,Everyone,Entertainment,"February 23, 2018"
AUTO_AND_VEHICLES,4.2,29,Varies with device,Free,0,Everyone,Auto & Vehicles,"August 1, 2018"
PRODUCTIVITY,4.1,14432,10.1-20MB,Free,0,Everyone,Productivity,"July 31, 2018"
TOOLS,4.0,495971,0.1-10MB,Free,0,Everyone,Tools,"March 16, 2016"
BEAUTY,4.5,45452,0.1-10MB,Free,0,Everyone,Beauty,"July 19, 2018"
FAMILY,5.0,4,0.1-10MB,Free,0,Everyone,Education,"June 27, 2018"
TRAVEL_AND_LOCAL,4.3,3,0.1-10MB,Free,0,Everyone,Travel & Local,"July 17, 2015"
LIFESTYLE,4.4,129,0.1-10MB,Free,0,Everyone 10+,Lifestyle,"June 16, 2018"
FAMILY,4.3,1574197,30.1-40MB,Free,0,Everyone,Puzzle;Action & Adventure,"July 27, 2018"
NEWS_AND_MAGAZINES,4.9,9,0.1-10MB,Free,0,Everyone,News & Magazines,"April 26, 2018"
BOOKS_AND_REFERENCE,5.0,5,0.1-10MB,Paid,1.75,Everyone,Books & Reference,"October 8, 2015"
FAMILY,3.9,17067,0.1-10MB,Free,0,Everyone,Casual,"February 13, 2018"
DATING,4.3,3,0.1-10MB,Free,0,Everyone,Dating,"July 23, 2018"
GAME,4.0,69115,0.1-10MB,Free,0,Everyone,Arcade,"June 13, 2018"
BUSINESS,4.3,1,0.1-10MB,Free,0,Everyone,Business,"March 11, 2016"
LIFESTYLE,4.7,20304,20.1-30MB,Free,0,Everyone,Lifestyle,"July 31, 2018"
FAMILY,4.4,2558,60.1-70MB,Free,0,Everyone,Entertainment,"January 16, 2018"
GAME,4.5,9883367,90.1-100MB,Free,0,Everyone,Casual,"July 3, 2018"
TOOLS,3.4,843,0.1-10MB,Free,0,Everyone,Tools,"May 4, 2017"
LIFESTYLE,4.3,0,20.1-30MB,Free,0,Everyone,Lifestyle,"May 20, 2018"
TOOLS,3.6,301,0.1-10MB,Free,0,Everyone,Tools,"November 28, 2017"
LIFESTYLE,4.3,0,20.1-30MB,Free,0,Everyone,Lifestyle,"April 30, 2016"
BOOKS_AND_REFERENCE,4.3,2,0.1-10MB,Paid,5.99,Everyone,Books & Reference,"August 19, 2014"
MEDICAL,4.4,576,Varies with device,Paid,2.49,Everyone,Medical,"August 5, 2017"
NEWS_AND_MAGAZINES,2.6,820,Varies with device,Free,0,Everyone,News & Magazines,"February 13, 2018"
FAMILY,4.3,108,40.1-50MB,Free,0,Everyone,Education,"October 7, 2017"
AUTO_AND_VEHICLES,3.5,12,10.1-20MB,Free,0,Everyone,Auto & Vehicles,"May 29, 2018"
AUTO_AND_VEHICLES,4.3,47,50.1-60MB,Free,0,Everyone,Auto & Vehicles,"November 11, 2016"
PARENTING,4.4,162,0.1-10MB,Free,0,Everyone,Parenting,"May 1, 2018"
GAME,3.9,6200,Varies with device,Free,0,Everyone 10+,Racing,"July 6, 2018"
SOCIAL,4.3,0,10.1-20MB,Free,0,Everyone,Social,"July 24, 2017"
PERSONALIZATION,4.3,0,30.1-40MB,Paid,0.99,Everyone,Personalization,"May 1, 2018"
NEWS_AND_MAGAZINES,4.3,49,0.1-10MB,Free,0,Everyone,News & Magazines,"November 25, 2017"
SHOPPING,3.7,2094,30.1-40MB,Free,0,Everyone,Shopping,"July 2, 2018"
EDUCATION,4.2,69498,Varies with device,Free,0,Everyone,Education,"July 19, 2018"
FAMILY,3.9,475944,30.1-40MB,Free,0,Everyone,Simulation,"June 26, 2018"
FINANCE,3.0,62,10.1-20MB,Free,0,Everyone,Finance,"June 26, 2017"
BEAUTY,4.4,74,0.1-10MB,Free,0,Everyone,Beauty,"April 5, 2018"
TOOLS,4.1,37975,20.1-30MB,Free,0,Everyone,Tools,"February 2, 2017"
FAMILY,4.3,151374,50.1-60MB,Free,0,Everyone,Role Playing;Brain Games,"June 5, 2018"
LIFESTYLE,4.3,218,10.1-20MB,Free,0,Everyone,Lifestyle,"January 16, 2017"
MEDICAL,4.5,2951,10.1-20MB,Free,0,Everyone,Medical,"July 11, 2018"
TOOLS,2.5,20,20.1-30MB,Free,0,Everyone,Tools,"July 25, 2018"
NEWS_AND_MAGAZINES,4.2,23292,10.1-20MB,Free,0,Everyone 10+,News & Magazines,"May 24, 2018"
EVENTS,4.3,6,0.1-10MB,Free,0,Everyone 10+,Events,"July 31, 2018"
FAMILY,4.0,3,0.1-10MB,Free,0,Teen,Casual,"July 22, 2018"
DATING,4.1,236,0.1-10MB,Free,0,Mature 17+,Dating,"March 29, 2018"
SOCIAL,4.7,37090,0.1-10MB,Free,0,Teen,Social,"August 1, 2018"
BUSINESS,4.9,27,0.1-10MB,Free,0,Everyone,Business,"July 26, 2018"
FAMILY,4.3,11618,30.1-40MB,Free,0,Everyone,Educational;Education,"April 3, 2018"
BUSINESS,4.3,15,0.1-10MB,Free,0,Everyone,Business,"September 21, 2016"
FAMILY,4.3,0,90.1-100MB,Free,0,Everyone,Entertainment,"April 24, 2018"
MEDICAL,4.0,531,0.1-10MB,Free,0,Everyone,Medical,"January 18, 2015"
SHOPPING,4.3,2,0.1-10MB,Free,0,Everyone,Shopping,"April 11, 2018"
HOUSE_AND_HOME,4.3,3834,20.1-30MB,Free,0,Everyone,House & Home,"July 31, 2018"
BEAUTY,4.6,184,20.1-30MB,Free,0,Everyone,Beauty,"July 2, 2018"
EVENTS,4.3,0,0.1-10MB,Free,0,Everyone,Events,"June 5, 2018"
MEDICAL,4.3,0,10.1-20MB,Free,0,Everyone 10+,Medical,"July 26, 2018"
NEWS_AND_MAGAZINES,3.7,794,10.1-20MB,Free,0,Everyone,News & Magazines,"July 26, 2018"
TOOLS,4.3,0,30.1-40MB,Free,0,Everyone,Tools,"February 23, 2018"
FAMILY,4.7,12948,20.1-30MB,Free,0,Everyone,Casual;Brain Games,"May 24, 2018"
MEDICAL,1.0,1,0.1-10MB,Free,0,Everyone,Medical,"December 14, 2016"
AUTO_AND_VEHICLES,4.3,38846,0.1-10MB,Free,0,Everyone,Auto & Vehicles,"July 28, 2018"
PERSONALIZATION,4.4,18,0.1-10MB,Paid,2.00,Everyone,Personalization,"July 1, 2013"
SOCIAL,4.1,78158306,Varies with device,Free,0,Teen,Social,"August 3, 2018"
TOOLS,4.2,498,0.1-10MB,Free,0,Everyone,Tools,"October 22, 2013"
NEWS_AND_MAGAZINES,4.5,12,0.1-10MB,Free,0,Everyone,News & Magazines,"February 3, 2018"
TOOLS,4.3,15070,0.1-10MB,Free,0,Everyone,Tools,"July 30, 2018"
FINANCE,4.1,54,0.1-10MB,Free,0,Everyone,Finance,"March 20, 2018"
WEATHER,4.5,178934,Varies with device,Free,0,Everyone,Weather,"August 4, 2018"
SOCIAL,4.9,5677,60.1-70MB,Free,0,Teen,Social,"July 13, 2018"
VIDEO_PLAYERS,4.4,239242,Varies with device,Free,0,Everyone,Video Players & Editors,"November 19, 2017"
BUSINESS,4.2,80805,Varies with device,Free,0,Everyone,Business,"February 26, 2018"
COMMUNICATION,4.3,0,0.1-10MB,Free,0,Everyone,Communication,"May 18, 2018"
BEAUTY,4.4,75,0.1-10MB,Free,0,Everyone,Beauty,"October 18, 2017"
TOOLS,4.3,3,0.1-10MB,Paid,0.99,Everyone,Tools,"July 10, 2018"
SOCIAL,4.6,4046,60.1-70MB,Free,0,Teen,Social,"July 13, 2018"
MEDICAL,4.5,133,0.1-10MB,Paid,2.99,Everyone,Medical,"August 2, 2014"
VIDEO_PLAYERS,3.3,12,0.1-10MB,Free,0,Everyone,Video Players & Editors,"October 20, 2015"
SPORTS,5.0,36,0.1-10MB,Free,0,Everyone,Sports,"February 11, 2017"
PERSONALIZATION,4.3,12,10.1-20MB,Free,0,Everyone,Personalization,"June 5, 2018"
GAME,4.1,166251,10.1-20MB,Free,0,Everyone,Card,"December 11, 2017"
PRODUCTIVITY,3.2,368,Varies with device,Free,0,Everyone,Productivity,"August 2, 2018"
GAME,4.5,16162,90.1-100MB,Paid,2.99,Teen,Action,"April 6, 2017"
FAMILY,4.5,22018,50.1-60MB,Free,0,Teen,Casual,"July 18, 2018"
SHOPPING,4.0,119,0.1-10MB,Free,0,Everyone,Shopping,"July 1, 2017"
GAME,4.1,71476,40.1-50MB,Free,0,Everyone 10+,Action,"April 21, 2018"
TOOLS,4.2,8484,0.1-10MB,Free,0,Everyone,Tools,"July 22, 2018"
FAMILY,4.3,0,Varies with device,Free,0,Everyone,Educational,"June 26, 2018"
GAME,4.1,22896,10.1-20MB,Free,0,Everyone,Arcade,"July 26, 2018"
LIFESTYLE,4.6,8004,30.1-40MB,Free,0,Teen,Lifestyle,"July 31, 2018"
BUSINESS,4.2,296,10.1-20MB,Free,0,Everyone,Business,"June 15, 2018"
GAME,4.5,6071542,90.1-100MB,Free,0,Teen,Arcade,"July 25, 2018"
GAME,4.6,10979062,80.1-90MB,Free,0,Everyone 10+,Action,"July 2, 2018"
TRAVEL_AND_LOCAL,3.7,7705,30.1-40MB,Free,0,Everyone,Travel & Local,"August 6, 2018"
GAME,4.6,102107,Varies with device,Free,0,Everyone 10+,Strategy,"July 31, 2018"
BUSINESS,3.5,125,0.1-10MB,Free,0,Everyone,Business,"January 5, 2018"
LIFESTYLE,5.0,6,0.1-10MB,Free,0,Everyone,Lifestyle,"May 4, 2016"
FAMILY,4.3,1,10.1-20MB,Free,0,Everyone,Education,"June 11, 2018"
BOOKS_AND_REFERENCE,4.7,19090,Varies with device,Free,0,Everyone,Books & Reference,"April 25, 2018"
FAMILY,2.4,11773,0.1-10MB,Free,0,Everyone,Entertainment,"June 13, 2018"
FAMILY,4.6,69,0.1-10MB,Free,0,Everyone,Education,"July 24, 2017"
FAMILY,4.2,11126,90.1-100MB,Free,0,Everyone,Educational;Pretend Play,"March 23, 2018"
FAMILY,4.5,118,20.1-30MB,Free,0,Everyone,Education,"August 20, 2015"
FAMILY,4.3,4207,90.1-100MB,Free,0,Everyone,Racing;Action & Adventure,"August 31, 2017"
FAMILY,3.7,7203,30.1-40MB,Free,0,Everyone,Simulation,"January 11, 2016"
SPORTS,4.1,459795,Varies with device,Free,0,Everyone,Sports,"August 2, 2018"
BUSINESS,4.3,1,0.1-10MB,Free,0,Everyone,Business,"May 22, 2018"
TOOLS,4.6,16936,0.1-10MB,Free,0,Everyone,Tools,"January 25, 2018"
ART_AND_DESIGN,4.1,159,10.1-20MB,Free,0,Everyone,Art & Design,"January 7, 2018"
BUSINESS,4.3,8978,Varies with device,Free,0,Everyone,Business,"July 25, 2018"
COMMUNICATION,4.3,10,0.1-10MB,Free,0,Everyone,Communication,"November 28, 2016"
TOOLS,4.2,994,0.1-10MB,Free,0,Everyone,Tools,"May 18, 2018"
FAMILY,4.1,83427,10.1-20MB,Free,0,Everyone,Simulation,"January 30, 2015"
LIFESTYLE,4.1,49147,10.1-20MB,Free,0,Everyone,Lifestyle,"May 7, 2018"
TOOLS,2.1,149,0.1-10MB,Free,0,Everyone,Tools,"March 28, 2016"
MEDICAL,4.3,23889,Varies with device,Free,0,Everyone,Medical,"July 10, 2018"
FAMILY,4.6,31,0.1-10MB,Free,0,Everyone,Education,"September 1, 2015"
BEAUTY,4.9,49790,10.1-20MB,Free,0,Everyone,Beauty,"November 9, 2017"
TOOLS,4.2,3606,10.1-20MB,Free,0,Everyone,Tools,"June 24, 2018"
SPORTS,4.3,91035,Varies with device,Free,0,Everyone,Sports,"August 4, 2018"
FINANCE,4.0,26,0.1-10MB,Free,0,Everyone,Finance,"May 29, 2017"
PERSONALIZATION,4.1,8,0.1-10MB,Free,0,Everyone,Personalization,"January 11, 2018"
FOOD_AND_DRINK,1.7,14,10.1-20MB,Free,0,Everyone,Food & Drink,"June 6, 2018"
PHOTOGRAPHY,4.4,1302,0.1-10MB,Paid,4.99,Everyone,Photography,"August 5, 2015"
FAMILY,4.0,39647,70.1-80MB,Free,0,Everyone 10+,Casual,"September 30, 2017"
PRODUCTIVITY,4.1,10676,10.1-20MB,Free,0,Everyone,Productivity,"May 23, 2018"
TRAVEL_AND_LOCAL,4.3,0,10.1-20MB,Free,0,Everyone,Travel & Local,"May 20, 2018"
FAMILY,3.8,29544,0.1-10MB,Free,0,Everyone,Entertainment,"July 25, 2018"
DATING,5.0,5,0.1-10MB,Free,0,Mature 17+,Dating,"July 17, 2018"
TRAVEL_AND_LOCAL,4.3,8,0.1-10MB,Free,0,Everyone,Travel & Local,"October 21, 2015"
VIDEO_PLAYERS,4.2,4074,0.1-10MB,Free,0,Everyone,Video Players & Editors,"November 13, 2013"
PRODUCTIVITY,4.3,1,0.1-10MB,Free,0,Teen,Productivity,"October 26, 2017"
BOOKS_AND_REFERENCE,4.4,1877,0.1-10MB,Free,0,Everyone,Books & Reference,"March 21, 2017"
GAME,4.1,496,30.1-40MB,Free,0,Teen,Card,"January 31, 2017"
TOOLS,4.3,1,0.1-10MB,Free,0,Everyone,Tools,"January 17, 2018"
PHOTOGRAPHY,4.1,78140,0.1-10MB,Free,0,Everyone,Photography,"February 11, 2018"
BUSINESS,4.6,7,0.1-10MB,Free,0,Everyone,Business,"August 24, 2017"
ART_AND_DESIGN,3.9,136,0.1-10MB,Free,0,Everyone,Art & Design,"July 12, 2018"
GAME,4.5,1041836,40.1-50MB,Free,0,Teen,Action,"April 2, 2015"
MEDICAL,4.3,0,20.1-30MB,Free,0,Everyone,Medical,"January 10, 2018"
TOOLS,3.8,1420,0.1-10MB,Free,0,Everyone,Tools,"April 22, 2014"
PARENTING,4.8,7505,0.1-10MB,Free,0,Everyone,Parenting,"January 7, 2017"
TOOLS,4.0,21,0.1-10MB,Free,0,Everyone,Tools,"December 18, 2015"
HOUSE_AND_HOME,4.3,0,0.1-10MB,Free,0,Everyone,House & Home,"May 29, 2017"
TOOLS,4.1,1186,0.1-10MB,Free,0,Unrated,Tools,"February 27, 2012"
COMMUNICATION,4.2,6454,10.1-20MB,Free,0,Everyone,Communication,"May 3, 2018"
GAME,4.1,21223,40.1-50MB,Free,0,Teen,Adventure,"April 20, 2018"
LIFESTYLE,3.4,4082,0.1-10MB,Free,0,Everyone,Lifestyle,"October 16, 2014"
SPORTS,3.5,172373,40.1-50MB,Free,0,Everyone,Sports,"July 12, 2018"
HEALTH_AND_FITNESS,3.3,10,0.1-10MB,Free,0,Everyone,Health & Fitness,"April 5, 2018"
FAMILY,3.1,269,30.1-40MB,Free,0,Teen,Educational,"June 3, 2017"
GAME,4.3,5731,30.1-40MB,Free,0,Mature 17+,Adventure,"January 2, 2018"
HEALTH_AND_FITNESS,4.3,0,40.1-50MB,Free,0,Everyone,Health & Fitness,"August 29, 2017"
PRODUCTIVITY,4.3,0,20.1-30MB,Free,0,Everyone,Productivity,"July 31, 2018"
SHOPPING,4.6,135043,10.1-20MB,Free,0,Everyone,Shopping,"July 30, 2018"
GAME,4.6,216675,20.1-30MB,Free,0,Everyone,Word,"August 1, 2018"
PHOTOGRAPHY,3.7,3362,Varies with device,Free,0,Everyone,Photography,"May 22, 2018"
SOCIAL,4.7,896118,0.1-10MB,Free,0,Everyone,Social,"October 9, 2017"
PERSONALIZATION,3.9,25037,10.1-20MB,Free,0,Everyone,Personalization,"October 20, 2016"
TOOLS,4.4,631,Varies with device,Free,0,Everyone,Tools,"September 22, 2016"
LIFESTYLE,4.3,86,0.1-10MB,Free,0,Everyone,Lifestyle,"June 15, 2016"
FAMILY,4.4,63,0.1-10MB,Free,0,Everyone,Entertainment,"November 14, 2015"
TOOLS,4.7,2598579,40.1-50MB,Free,0,Everyone,Tools,"July 24, 2018"
BEAUTY,4.5,134,10.1-20MB,Free,0,Everyone,Beauty,"March 1, 2018"
FAMILY,4.0,13,20.1-30MB,Free,0,Everyone,Education,"October 9, 2017"
GAME,4.4,83891,40.1-50MB,Free,0,Everyone,Action,"July 19, 2018"
GAME,4.8,21,80.1-90MB,Free,0,Everyone,Arcade,"March 30, 2018"
TOOLS,3.9,23348,0.1-10MB,Free,0,Everyone,Tools,"July 4, 2018"
GAME,4.7,154264,10.1-20MB,Free,0,Everyone,Card,"June 8, 2018"
DATING,3.5,69,0.1-10MB,Free,0,Everyone,Dating,"July 10, 2017"
PHOTOGRAPHY,3.1,6827,0.1-10MB,Free,0,Everyone,Photography,"April 20, 2018"
FAMILY,3.2,20843,10.1-20MB,Free,0,Teen,Entertainment,"August 2, 2018"
GAME,4.5,549039,20.1-30MB,Free,0,Teen,Action,"August 3, 2018"
DATING,3.8,5168,20.1-30MB,Free,0,Mature 17+,Dating,"July 24, 2018"
PRODUCTIVITY,4.4,205191,0.1-10MB,Free,0,Everyone,Productivity,"June 20, 2018"
GAME,4.5,76627,20.1-30MB,Free,0,Everyone,Word,"July 3, 2018"
COMMUNICATION,3.5,10,0.1-10MB,Paid,1.49,Everyone,Communication,"May 12, 2018"
FAMILY,4.6,61264,40.1-50MB,Paid,0.99,Everyone,Puzzle,"June 19, 2018"
PRODUCTIVITY,4.3,130,0.1-10MB,Paid,8.49,Everyone,Productivity,"May 3, 2017"
NEWS_AND_MAGAZINES,4.5,249919,Varies with device,Free,0,Everyone 10+,News & Magazines,"July 30, 2018"
FAMILY,4.6,477,0.1-10MB,Free,0,Everyone,Education,"February 22, 2018"
COMMUNICATION,4.0,36901,0.1-10MB,Free,0,Everyone,Communication,"July 4, 2018"
PRODUCTIVITY,4.5,123412,Varies with device,Free,0,Everyone,Productivity,"April 13, 2018"
COMMUNICATION,4.3,1133539,0.1-10MB,Free,0,Everyone,Communication,"April 1, 2016"
NEWS_AND_MAGAZINES,4.3,2,0.1-10MB,Free,0,Everyone,News & Magazines,"May 23, 2018"
GAME,4.7,990663,70.1-80MB,Free,0,Everyone,Action,"May 24, 2018"
FOOD_AND_DRINK,4.5,9066,10.1-20MB,Free,0,Everyone,Food & Drink,"April 25, 2018"
SHOPPING,4.3,908525,40.1-50MB,Free,0,Teen,Shopping,"July 31, 2018"
SHOPPING,5.0,9,0.1-10MB,Free,0,Everyone,Shopping,"June 1, 2018"
COMMUNICATION,4.1,132014,20.1-30MB,Free,0,Everyone,Communication,"July 18, 2018"
PRODUCTIVITY,4.6,1488397,Varies with device,Free,0,Everyone,Productivity,"August 3, 2018"
HEALTH_AND_FITNESS,4.4,11506,10.1-20MB,Free,0,Everyone,Health & Fitness,"August 2, 2018"
GAME,4.3,180,20.1-30MB,Free,0,Everyone,Action,"July 16, 2018"
BUSINESS,4.7,45,10.1-20MB,Free,0,Everyone,Business,"May 23, 2018"
FAMILY,3.2,513,30.1-40MB,Free,0,Everyone,Simulation,"December 5, 2017"
PERSONALIZATION,4.3,0,10.1-20MB,Free,0,Teen,Personalization,"March 10, 2018"
TRAVEL_AND_LOCAL,4.5,216388,10.1-20MB,Free,0,Everyone,Travel & Local,"July 31, 2018"
VIDEO_PLAYERS,1.8,26,0.1-10MB,Free,0,Everyone,Video Players & Editors,"September 29, 2016"
SHOPPING,3.1,6697,10.1-20MB,Free,0,Everyone,Shopping,"February 1, 2018"
PERSONALIZATION,4.3,2,10.1-20MB,Free,0,Teen,Personalization,"June 9, 2016"
MEDICAL,4.5,93,0.1-10MB,Free,0,Teen,Medical,"January 25, 2013"
FAMILY,4.4,54,30.1-40MB,Paid,2.99,Everyone,Puzzle,"June 29, 2018"
PERSONALIZATION,4.1,69417,0.1-10MB,Free,0,Everyone,Personalization,"May 1, 2014"
LIBRARIES_AND_DEMO,3.9,53,0.1-10MB,Free,0,Everyone,Libraries & Demo,"February 5, 2017"
GAME,4.5,10434,10.1-20MB,Free,0,Everyone,Arcade,"July 11, 2018"
PERSONALIZATION,5.0,3,0.1-10MB,Free,0,Everyone,Personalization,"April 9, 2018"
VIDEO_PLAYERS,4.3,1,0.1-10MB,Free,0,Everyone,Video Players & Editors,"April 22, 2018"
TRAVEL_AND_LOCAL,4.4,33256,Varies with device,Free,0,Everyone,Travel & Local,"July 31, 2018"
BUSINESS,4.3,0,0.1-10MB,Free,0,Everyone,Business,"May 10, 2018"
NEWS_AND_MAGAZINES,2.5,2055,10.1-20MB,Free,0,Everyone,News & Magazines,"July 4, 2018"
FAMILY,4.3,105,50.1-60MB,Paid,0.99,Teen,Casual,"February 17, 2017"
FOOD_AND_DRINK,4.3,37517,10.1-20MB,Free,0,Everyone,Food & Drink,"July 20, 2018"
GAME,4.5,776730,40.1-50MB,Free,0,Everyone 10+,Action,"July 26, 2018"
ART_AND_DESIGN,4.1,654,10.1-20MB,Free,0,Everyone,Art & Design,"March 20, 2018"
LIFESTYLE,3.8,52,0.1-10MB,Free,0,Everyone,Lifestyle,"December 26, 2017"
GAME,4.1,64,0.1-10MB,Free,0,Everyone,Board,"June 2, 2013"
