Category,Rating,Reviews,Size,Type,Price,Content Rating,Genres,Last Updated
PHOTOGRAPHY,4.4,928720,Varies with device,Free,0,Everyone,Photography,"July 16, 2018"
HEALTH_AND_FITNESS,4.3,1,12M,Free,0,Everyone,Health & Fitness,"May 2, 2018"
PERSONALIZATION,4.3,1419,485k,Free,0,Everyone,Personalization,"October 15, 2015"
GAME,4.3,213340,24M,Free,0,Everyone,Adventure,"June 14, 2018"
EDUCATION,4.0,4815,19M,Free,0,Everyone,Education,"July 17, 2018"
LIFESTYLE,3.1,3042,Varies with device,Free,0,Everyone,Lifestyle,"July 5, 2018"
SPORTS,4.3,0,26M,Free,0,Everyone,Sports,"February 24, 2018"
BUSINESS,4.3,0,54M,Free,0,Everyone,Business,"July 11, 2017"
FAMILY,4.6,166,2.6M,Free,0,Everyone,Entertainment,"May 24, 2017"
SPORTS,4.5,53,12M,Free,0,Teen,Sports,"August 6, 2016"
BOOKS_AND_REFERENCE,4.8,29551,67M,Free,0,Everyone,Books & Reference,"April 6, 2018"
TOOLS,4.3,142,Varies with device,Free,0,Everyone,Tools,"March 27, 2017"
VIDEO_PLAYERS,4.5,58820,37M,Free,0,Everyone,Video Players & Editors,"April 26, 2018"
LIFESTYLE,4.7,12,6.0M,Free,0,Everyone,Lifestyle,"February 26, 2018"
BEAUTY,4.7,964,9.0M,Free,0,Everyone,Beauty,"June 21, 2018"
FAMILY,4.3,0,4.3M,Free,0,Mature 17+,Entertainment,"August 3, 2018"
FOOD_AND_DRINK,4.5,61881,Varies with device,Free,0,Everyone,Food & Drink,"April 10, 2018"
COMMUNICATION,4.3,12,3.7M,Paid,$1.49,Everyone,Communication,"May 22, 2018"
BUSINESS,4.3,0,4.0M,Free,0,Everyone,Business,"November 20, 2016"
MEDICAL,5.0,2,11M,Free,0,Mature 17+,Medical,"June 6, 2018"
FAMILY,4.3,2,76M,Paid,$3.99,Everyone,Educational;Education,"January 8, 2016"
MEDICAL,3.7,3,7.7M,Free,0,Everyone,Medical,"July 16, 2018"
TOOLS,4.5,112482,2.1M,Free,0,Everyone,Tools,"July 10, 2018"
PRODUCTIVITY,4.1,282460,Varies with device,Free,0,Everyone,Productivity,"May 23, 2018"
DATING,3.4,2519,5.0M,Free,0,Mature 17+,Dating,"July 25, 2018"
GAME,4.6,506275,Varies with device,Free,0,Everyone,Arcade,"August 1, 2018"
PERSONALIZATION,4.3,88,4.2M,Free,0,Everyone,Personalization,"January 24, 2018"
VIDEO_PLAYERS,3.8,1156,23M,Free,0,Everyone,Video Players & Editors,"October 20, 2015"
NEWS_AND_MAGAZINES,4.1,8011,13M,Free,0,Everyone 10+,News & Magazines,"June 13, 2018"
TOOLS,4.2,2447,2.5M,Free,0,Everyone,Tools,"December 26, 2017"
SHOPPING,3.6,3656,9.0M,Free,0,Teen,Shopping,"August 3, 2018"
VIDEO_PLAYERS,4.3,6685,4.0M,Free,0,Everyone,Video Players & Editors,"August 2, 2018"
FOOD_AND_DRINK,4.1,64784,13M,Free,0,Everyone,Food & Drink,"August 2, 2018"
GAME,4.3,2151039,75M,Free,0,Teen,Action,"August 1, 2018"
HEALTH_AND_FITNESS,4.1,6826,Varies with device,Free,0,Everyone,Health & Fitness,"June 14, 2018"
COMICS,4.8,516,12M,Free,0,Everyone,Comics;Creativity,"August 3, 2018"
SPORTS,4.4,328,11M,Free,0,Everyone,Sports,"July 31, 2018"
BUSINESS,4.2,123,3.3M,Free,0,Everyone,Business,"April 28, 2018"
FAMILY,4.3,0,33M,Paid,$2.99,Everyone,Education,"April 15, 2016"
BUSINESS,2.1,87,26M,Free,0,Everyone,Business,"April 26, 2018"
GAME,4.4,1849,37M,Free,0,Everyone,Board,"October 20, 2015"
COMICS,3.9,2181,10M,Free,0,Teen,Comics,"March 5, 2018"
PERSONALIZATION,4.3,26601,5.4M,Free,0,Everyone,Personalization,"July 16, 2018"
NEWS_AND_MAGAZINES,4.6,697212,Varies with device,Free,0,Mature 17+,News & Magazines,"August 2, 2018"
MAPS_AND_NAVIGATION,4.6,10,25M,Free,0,Everyone,Maps & Navigation,"August 9, 2017"
PERSONALIZATION,4.3,2,26M,Free,0,Everyone,Personalization,"December 22, 2017"
MEDICAL,3.5,1288,38M,Free,0,Everyone,Medical,"July 10, 2018"
LIFESTYLE,4.5,53652,39M,Free,0,Everyone,Lifestyle,"August 5, 2018"
PERSONALIZATION,4.0,289,2.7M,Free,0,Everyone,Personalization,"May 6, 2013"
BEAUTY,3.1,40,13M,Free,0,Everyone,Beauty,"April 11, 2018"
GAME,4.2,960,18M,Free,0,Everyone,Action,"August 20, 2015"
TOOLS,4.4,95080,3.1M,Free,0,Everyone,Tools,"August 3, 2018"
WEATHER,4.2,18773,12M,Free,0,Everyone,Weather,"May 24, 2018"
PRODUCTIVITY,2.9,280,10.0M,Free,0,Everyone,Productivity,"November 14, 2014"
BUSINESS,4.3,758590,12M,Free,0,Everyone,Business,"August 2, 2018"
MEDICAL,4.3,0,40M,Free,0,Everyone,Medical,"July 24, 2018"
TRAVEL_AND_LOCAL,4.1,17202,12M,Free,0,Everyone,Travel & Local,"November 13, 2017"
FAMILY,3.3,4288,10M,Free,0,Everyone,Entertainment,"April 23, 2018"
SHOPPING,4.1,331,10M,Free,0,Everyone,Shopping,"August 10, 2017"
TOOLS,3.9,84,24M,Free,0,Everyone,Tools,"December 14, 2017"
FAMILY,4.6,94989,74M,Free,0,Teen,Simulation,"April 22, 2018"
BUSINESS,4.5,3972,5.6M,Free,0,Teen,Business,"June 25, 2018"
MEDICAL,4.6,2006,69M,Free,0,Everyone,Medical,"August 3, 2018"
SPORTS,4.6,2019,41M,Free,0,Everyone,Sports,"July 20, 2018"
SHOPPING,4.5,181983,Varies with device,Free,0,Everyone,Shopping,"April 27, 2018"
BUSINESS,4.3,0,2.5M,Free,0,Everyone,Business,"June 19, 2018"
FINANCE,4.3,9,12M,Free,0,Everyone,Finance,"June 6, 2018"
GAME,4.4,22430188,74M,Free,0,Everyone,Casual,"July 5, 2018"
AUTO_AND_VEHICLES,4.6,197,3.4M,Free,0,Everyone,Auto & Vehicles,"June 14, 2018"
PERSONALIZATION,5.0,4,9.2M,Free,0,Teen,Personalization,"April 12, 2018"
FINANCE,4.3,133,30M,Free,0,Everyone,Finance,"May 23, 2018"
TOOLS,4.4,19877,4.5M,Free,0,Everyone,Tools,"January 7, 2018"
PHOTOGRAPHY,4.1,19232,28M,Free,0,Everyone,Photography,"August 6, 2018"
PRODUCTIVITY,4.4,480640,Varies with device,Free,0,Everyone,Productivity,"July 22, 2018"
FAMILY,4.5,1827,12M,Free,0,Everyone,Education,"June 5, 2018"
VIDEO_PLAYERS,3.8,165723,1.6M,Free,0,Everyone,Video Players & Editors,"August 4, 2018"
COMICS,4.1,690,444k,Free,0,Everyone,Comics,"September 29, 2015"
GAME,4.2,640974,47M,Free,0,Everyone,Racing,"June 5, 2018"
PERSONALIZATION,4.2,13,15M,Free,0,Teen,Personalization,"June 18, 2016"
GAME,4.5,634159,58M,Free,0,Teen,Action,"June 21, 2018"
GAME,4.5,4972230,9.9M,Free,0,Everyone,Racing,"March 2, 2018"
TOOLS,4.5,34126,Varies with device,Free,0,Everyone,Tools,"July 13, 2018"
TOOLS,4.3,32207,3.4M,Free,0,Everyone,Tools,"August 16, 2017"
GAME,4.1,14283,4.2M,Free,0,Teen,Casino,"October 1, 2017"
TRAVEL_AND_LOCAL,4.7,1830388,Varies with device,Free,0,Everyone,Travel & Local,"August 6, 2018"
SHOPPING,4.6,85858,Varies with device,Free,0,Everyone,Shopping,"July 30, 2018"
FOOD_AND_DRINK,4.1,336,13M,Free,0,Everyone,Food & Drink,"May 18, 2018"
ENTERTAINMENT,4.2,8968,35M,Free,0,Everyone,Entertainment;Music & Video,"January 23, 2018"
FINANCE,3.9,49,3.9M,Free,0,Everyone,Finance,"February 24, 2017"
HEALTH_AND_FITNESS,4.1,290,40M,Free,0,Teen,Health & Fitness,"July 22, 2018"
BEAUTY,3.9,1739,21M,Free,0,Everyone,Beauty,"July 12, 2018"
HOUSE_AND_HOME,4.7,126,1.9M,Free,0,Everyone,House & Home,"August 21, 2017"
DATING,3.9,1576,Varies with device,Free,0,Mature 17+,Dating,"February 16, 2018"
HOUSE_AND_HOME,4.3,0,5.3M,Free,0,Everyone,House & Home,"August 7, 2017"
PHOTOGRAPHY,4.0,130063,5.6M,Free,0,Everyone,Photography,"November 10, 2017"
GAME,4.5,1138239,59M,Free,0,Teen,Arcade,"May 29, 2018"
HEALTH_AND_FITNESS,4.9,38098,11M,Free,0,Everyone,Health & Fitness,"June 21, 2018"
NEWS_AND_MAGAZINES,4.1,2808,Varies with device,Free,0,Everyone,News & Magazines,"February 8, 2016"
ART_AND_DESIGN,4.3,0,1.2M,Free,0,Everyone,Art & Design,"March 14, 2017"
FAMILY,4.0,211,37M,Free,0,Everyone,Entertainment,"July 23, 2018"
FAMILY,3.7,128,20M,Free,0,Everyone,Entertainment,"March 8, 2018"
GAME,4.2,131,23M,Paid,$1.61,Everyone,Board,"February 24, 2016"
FOOD_AND_DRINK,4.2,8509,17M,Free,0,Everyone,Food & Drink,"July 12, 2018"
TOOLS,4.0,202,2.9M,Free,0,Everyone,Tools,"March 15, 2018"
FINANCE,4.1,6998,24M,Free,0,Everyone,Finance,"August 1, 2018"
MEDICAL,4.4,15,5.8M,Paid,$3.99,Everyone,Medical,"August 1, 2018"
FINANCE,4.0,67,2.4M,Paid,$2.99,Everyone,Finance,"July 3, 2017"
MEDICAL,4.5,330,17M,Free,0,Everyone,Medical,"July 31, 2018"
ENTERTAINMENT,3.6,1968,21M,Free,0,Everyone,Entertainment;Music & Video,"May 24, 2018"
LIFESTYLE,1.6,242,36M,Free,0,Everyone,Lifestyle,"May 14, 2018"
GAME,4.6,144,6.3M,Paid,$6.99,Everyone,Adventure,"May 15, 2018"
SPORTS,4.3,31908,Varies with device,Free,0,Everyone,Sports,"September 27, 2017"
FAMILY,4.3,6,2.5M,Free,0,Everyone,Entertainment,"May 29, 2018"
FAMILY,4.5,1791,56M,Free,0,Everyone,Education;Education,"June 2, 2018"
FAMILY,3.7,126,45M,Free,0,Everyone,Casual,"June 18, 2018"
EDUCATION,4.3,266948,21M,Free,0,Everyone,Education,"July 30, 2018"
FAMILY,3.5,246,35M,Free,0,Teen,Casual,"September 23, 2016"
GAME,3.8,8,4.2M,Free,0,Teen,Card,"October 19, 2016"
FAMILY,4.3,0,Varies with device,Free,0,Teen,Entertainment,"February 11, 2018"
DATING,4.2,313769,Varies with device,Free,0,Mature 17+,Dating,"August 4, 2018"
FAMILY,4.2,117461,Varies with device,Free,0,Everyone,Entertainment;Music & Video,"June 29, 2018"
FAMILY,3.5,38824,12M,Free,0,Mature 17+,Entertainment,"January 21, 2018"
COMMUNICATION,4.3,0,4.2M,Free,0,Everyone,Communication,"November 26, 2017"
TOOLS,4.1,10595,Varies with device,Free,0,Everyone,Tools,"March 18, 2018"
VIDEO_PLAYERS,4.3,20,5.1M,Free,0,Everyone,Video Players & Editors,"April 27, 2018"
SHOPPING,4.3,14,5.2M,Free,0,Everyone,Shopping,"April 5, 2016"
PRODUCTIVITY,3.7,80816,Varies with device,Free,0,Everyone,Productivity,"July 18, 2018"
GAME,4.3,1,5.8M,Free,0,Everyone,Action,"May 17, 2018"
FAMILY,4.1,39661,47M,Free,0,Teen,Role Playing,"August 2, 2018"
FAMILY,4.7,244,25M,Free,0,Mature 17+,Entertainment,"October 11, 2017"
LIFESTYLE,4.0,140995,100M,Free,0,Everyone,Lifestyle;Pretend Play,"July 16, 2018"
FAMILY,4.7,3,1.5M,Paid,$2.99,Everyone,Education,"March 14, 2017"
TRAVEL_AND_LOCAL,4.4,14114,46M,Free,0,Everyone,Travel & Local,"August 4, 2018"
FAMILY,4.3,4,2.5M,Free,0,Teen,Entertainment,"June 18, 2015"
PERSONALIZATION,4.3,595120,Varies with device,Free,0,Everyone,Personalization,"July 10, 2018"
GAME,4.2,307398,9.9M,Free,0,Everyone,Arcade,"November 30, 2017"
EVENTS,4.3,0,24M,Free,0,Everyone,Events,"May 14, 2018"
GAME,4.4,8923818,63M,Free,0,Everyone,Racing,"July 2, 2018"
HEALTH_AND_FITNESS,4.2,100406,Varies with device,Free,0,Everyone,Health & Fitness,"June 30, 2018"
VIDEO_PLAYERS,4.3,1659,3.7M,Free,0,Everyone,Video Players & Editors,"July 6, 2017"
NEWS_AND_MAGAZINES,4.3,2,2.9M,Free,0,Everyone,News & Magazines,"June 14, 2016"
BUSINESS,4.3,0,28M,Free,0,Everyone,Business,"April 8, 2018"
FAMILY,4.3,1,2.8M,Free,0,Everyone,Entertainment,"April 22, 2018"
TOOLS,4.2,857215,7.9M,Free,0,Everyone,Tools,"December 7, 2017"
PHOTOGRAPHY,3.8,6,3.5M,Free,0,Everyone,Photography,"February 20, 2018"
GAME,4.7,1732263,78M,Free,0,Everyone,Puzzle,"July 17, 2018"
TOOLS,3.7,6,1.3M,Free,0,Everyone,Tools,"November 8, 2015"
BUSINESS,4.4,72202,6.7M,Free,0,Everyone,Business,"June 25, 2018"
FAMILY,3.8,125,17M,Free,0,Everyone,Casual,"February 21, 2017"
SOCIAL,3.8,32,1.6M,Free,0,Teen,Social,"December 16, 2016"
FAMILY,3.3,50428,Varies with device,Free,0,Teen,Entertainment,"July 25, 2018"
BUSINESS,4.4,108741,28M,Free,0,Everyone,Business,"July 20, 2018"
GAME,4.6,293086,Varies with device,Free,0,Everyone,Action,"October 22, 2015"
NEWS_AND_MAGAZINES,4.3,479594,18M,Free,0,Teen,News & Magazines,"July 28, 2018"
LIFESTYLE,4.3,0,20M,Free,0,Everyone,Lifestyle,"May 26, 2016"
FAMILY,4.0,25,79M,Free,0,Everyone,Educational;Education,"July 26, 2017"
COMMUNICATION,4.6,649,837k,Free,0,Everyone,Communication,"August 8, 2013"
GAME,3.7,8581,12M,Free,0,Everyone,Arcade,"December 13, 2013"
DATING,4.1,4954,15M,Free,0,Teen,Dating,"August 1, 2018"
TOOLS,4.0,593,3.3M,Free,0,Everyone,Tools,"April 12, 2018"
LIFESTYLE,3.9,1638,4.9M,Free,0,Everyone,Lifestyle,"April 11, 2018"
TOOLS,4.4,1028794,Varies with device,Free,0,Everyone,Tools,"July 19, 2018"
LIFESTYLE,5.0,2,1.3M,Free,0,Everyone,Lifestyle,"February 2, 2017"
FAMILY,4.5,469851,Varies with device,Free,0,Everyone,Entertainment;Music & Video,"August 3, 2018"
GAME,4.4,6198880,67M,Free,0,Everyone,Casual,"July 10, 2018"
TOOLS,4.9,19,3.3M,Free,0,Everyone,Tools,"June 15, 2018"
TOOLS,4.5,337242,Varies with device,Free,0,Everyone,Tools,"February 16, 2018"
SHOPPING,4.4,3878,8.8M,Free,0,Everyone,Shopping,"May 8, 2018"
GAME,4.4,7614415,70M,Free,0,Everyone,Casual,"July 26, 2018"
FINANCE,4.4,126431,Varies with device,Free,0,Everyone,Finance,"August 1, 2018"
GAME,4.5,4449882,67M,Free,0,Everyone 10+,Adventure;Action & Adventure,"July 31, 2018"
AUTO_AND_VEHICLES,3.7,4806,35M,Free,0,Everyone,Auto & Vehicles,"July 31, 2018"
FAMILY,4.7,557,6.7M,Free,0,Everyone,Education,"October 9, 2015"
ENTERTAINMENT,4.2,2442,9.6M,Free,0,Teen,Entertainment,"July 24, 2018"
FAMILY,4.3,23772,17M,Free,0,Everyone,Board;Brain Games,"August 2, 2017"
PHOTOGRAPHY,4.0,50109,Varies with device,Free,0,Everyone,Photography,"June 7, 2018"
FOOD_AND_DRINK,4.5,155944,35M,Free,0,Everyone,Food & Drink,"August 2, 2018"
PRODUCTIVITY,2.4,166,6.1M,Free,0,Everyone,Productivity,"July 28, 2018"
HEALTH_AND_FITNESS,4.2,270294,58M,Free,0,Everyone,Health & Fitness,"July 31, 2018"
MEDICAL,4.0,3803,16M,Free,0,Everyone,Medical,"March 13, 2018"
FAMILY,4.2,28737,17M,Free,0,Everyone,Casual;Action & Adventure,"February 5, 2016"
SHOPPING,4.1,11798,Varies with device,Free,0,Everyone,Shopping,"May 10, 2018"
BUSINESS,4.6,95912,Varies with device,Free,0,Everyone,Business,"July 30, 2018"
PERSONALIZATION,4.3,7,4.9M,Free,0,Everyone,Personalization,"March 14, 2018"
BUSINESS,4.7,12,13M,Free,0,Everyone,Business,"May 16, 2018"
GAME,4.7,96028,59M,Free,0,Teen,Arcade,"May 28, 2018"
TOOLS,4.3,1,75M,Free,0,Everyone,Tools,"July 31, 2018"
EVENTS,4.5,2153,5.9M,Free,0,Everyone,Events,"December 14, 2017"
PRODUCTIVITY,3.1,19,4.5M,Paid,$8.99,Everyone,Productivity,"November 3, 2016"
HEALTH_AND_FITNESS,4.4,134195,Varies with device,Free,0,Everyone,Health & Fitness,"June 14, 2018"
COMICS,4.2,25673,Varies with device,Free,0,Teen,Comics,"June 5, 2018"
PARENTING,4.3,76,8.2M,Free,0,Everyone,Parenting;Education,"April 24, 2018"
SPORTS,4.4,172,49M,Paid,$2.99,Everyone,Sports,"July 10, 2018"
MEDICAL,2.6,41,14M,Paid,$9.99,Everyone,Medical,"May 6, 2015"
FAMILY,3.9,339,4.2M,Free,0,Everyone,Education,"April 5, 2018"
GAME,4.4,6199095,67M,Free,0,Everyone,Casual,"July 10, 2018"
MEDICAL,3.5,250,23M,Free,0,Everyone,Medical,"July 9, 2018"
LIBRARIES_AND_DEMO,4.3,91,18M,Free,0,Everyone,Libraries & Demo,"November 16, 2017"
COMMUNICATION,4.6,94,1.1M,Paid,$2.49,Everyone,Communication,"February 14, 2015"
SOCIAL,4.0,479939,15M,Free,0,Mature 17+,Social,"July 9, 2018"
TRAVEL_AND_LOCAL,3.7,27560,46M,Free,0,Everyone,Travel & Local,"July 31, 2018"
HOUSE_AND_HOME,2.8,5,13M,Free,0,Everyone,House & Home,"June 2, 2018"
AUTO_AND_VEHICLES,4.6,7880,Varies with device,Free,0,Everyone,Auto & Vehicles,"May 10, 2018"
LIFESTYLE,3.8,89,939k,Free,0,Everyone,Lifestyle,"February 18, 2013"
FAMILY,4.0,15489,60M,Free,0,Everyone,Casual;Pretend Play,"October 11, 2017"
FAMILY,4.8,97,3.5M,Paid,$2.99,Everyone,Board;Brain Games,"March 30, 2018"
FAMILY,4.4,1160,37M,Free,0,Everyone,Education;Music & Video,"May 22, 2013"
SOCIAL,4.5,787,6.9M,Free,0,Everyone,Social,"February 17, 2018"
FINANCE,3.2,124,7.2M,Free,0,Everyone,Finance,"January 3, 2018"
MEDICAL,4.0,1,3.3M,Free,0,Everyone,Medical,"July 12, 2018"
HEALTH_AND_FITNESS,4.4,12858,55M,Free,0,Everyone,Health & Fitness,"July 27, 2018"
HEALTH_AND_FITNESS,4.3,5499,94M,Free,0,Everyone,Health & Fitness,"July 23, 2018"
FAMILY,4.5,6,22M,Free,0,Everyone,Entertainment,"June 9, 2017"
SHOPPING,4.1,11798,Varies with device,Free,0,Everyone,Shopping,"May 10, 2018"
FINANCE,4.4,281485,Varies with device,Free,0,Everyone,Finance,"May 11, 2018"
FAMILY,4.4,7,6.3M,Free,0,Everyone,Education,"June 24, 2016"
SHOPPING,3.0,2,1.3M,Free,0,Everyone,Shopping,"May 30, 2018"
GAME,4.3,711719,Varies with device,Free,0,Everyone,Word,"July 11, 2018"
TOOLS,3.3,35,916k,Free,0,Everyone,Tools,"October 23, 2017"
SPORTS,4.3,340,15M,Paid,$1.99,Everyone,Sports,"March 17, 2018"
MEDICAL,4.3,1,42M,Free,0,Everyone,Medical,"October 9, 2017"
FAMILY,4.0,403,39M,Free,0,Teen,Education,"July 30, 2018"
MAPS_AND_NAVIGATION,4.2,60838,Varies with device,Free,0,Everyone,Maps & Navigation,"August 6, 2018"
FAMILY,4.3,13,26M,Free,0,Everyone,Entertainment,"January 3, 2018"
FINANCE,3.2,191,10M,Free,0,Everyone,Finance,"January 25, 2018"
FAMILY,4.1,30,14k,Paid,$0.99,Everyone,Entertainment,"April 25, 2013"
SHOPPING,3.9,3023,Varies with device,Free,0,Everyone,Shopping,"July 26, 2018"
BUSINESS,4.3,1002859,35M,Free,0,Everyone,Business,"August 2, 2018"
BOOKS_AND_REFERENCE,4.9,659,5.0M,Free,0,Everyone,Books & Reference,"August 28, 2017"
GAME,4.5,592068,Varies with device,Free,0,Everyone,Music,"August 3, 2018"
SHOPPING,4.5,33583,12M,Free,0,Everyone,Shopping,"July 30, 2018"
PHOTOGRAPHY,4.4,65766,Varies with device,Free,0,Everyone,Photography,"April 2, 2018"
FINANCE,4.3,0,1.6M,Free,0,Everyone,Finance,"April 17, 2017"
GAME,4.1,94761,17M,Free,0,Teen,Action,"February 21, 2017"
COMMUNICATION,4.2,5599,1.3M,Paid,$2.90,Everyone,Communication,"July 2, 2018"
BOOKS_AND_REFERENCE,3.5,156,42M,Free,0,Everyone,Books & Reference,"February 15, 2018"
PERSONALIZATION,4.1,77724,7.1M,Free,0,Teen,Personalization,"May 31, 2018"
GAME,4.6,59800,7.8M,Free,0,Everyone,Puzzle,"March 6, 2018"
GAME,3.5,14823,40M,Free,0,Teen,Action,"February 15, 2017"
FINANCE,4.3,5905,50M,Free,0,Everyone,Finance,"July 27, 2018"
NEWS_AND_MAGAZINES,4.4,1284017,Varies with device,Free,0,Everyone 10+,News & Magazines,"August 3, 2018"
HOUSE_AND_HOME,3.9,1478,5.7M,Free,0,Everyone,House & Home,"March 13, 2015"
SPORTS,4.3,4,7.8M,Free,0,Teen,Sports,"March 25, 2017"
SOCIAL,4.2,1225339,Varies with device,Free,0,Everyone,Social,"August 2, 2018"
PRODUCTIVITY,4.3,4,2.5M,Free,0,Everyone,Productivity,"March 17, 2017"
FOOD_AND_DRINK,4.6,2129,Varies with device,Paid,$3.49,Everyone,Food & Drink,"June 28, 2018"
NEWS_AND_MAGAZINES,3.5,14153,Varies with device,Free,0,Everyone 10+,News & Magazines,"August 3, 2018"
GAME,4.3,2903386,58M,Free,0,Mature 17+,Action,"July 24, 2018"
FAMILY,4.5,12,4.0M,Free,0,Everyone,Education,"May 25, 2018"
GAME,4.4,406511,21M,Free,0,Teen,Action,"October 21, 2016"
TOOLS,4.5,295430,1.4M,Free,0,Everyone,Tools,"April 17, 2018"
PARENTING,3.7,4976,2.8M,Free,0,Everyone,Parenting;Education,"May 28, 2018"
GAME,4.4,161637,82M,Free,0,Mature 17+,Action,"July 18, 2018"
FAMILY,3.4,17,246k,Free,0,Everyone,Entertainment,"November 21, 2014"
PERSONALIZATION,4.1,62301,1.9M,Free,0,Everyone,Personalization,"May 11, 2016"
TOOLS,4.8,52,1.9M,Free,0,Everyone,Tools,"May 7, 2018"
GAME,5.0,1,24M,Free,0,Everyone,Racing,"March 5, 2018"
FAMILY,3.9,12,3.5M,Free,0,Everyone,Entertainment,"June 22, 2018"
GAME,3.4,13,27M,Free,0,Everyone,Racing,"September 29, 2016"
TOOLS,4.8,12700,10M,Paid,$3.49,Everyone,Tools,"August 3, 2018"
FOOD_AND_DRINK,4.1,1268,2.3M,Paid,$4.99,Everyone,Food & Drink,"June 3, 2018"
GAME,4.6,59907,7.8M,Free,0,Everyone,Puzzle,"March 6, 2018"
COMMUNICATION,4.2,104990,10M,Free,0,Everyone,Communication,"May 15, 2018"
FAMILY,4.5,51,39M,Free,0,Everyone,Casual,"April 16, 2018"
LIFESTYLE,5.0,1,3.2M,Free,0,Everyone,Lifestyle,"July 15, 2018"
LIBRARIES_AND_DEMO,4.3,21,200k,Free,0,Everyone,Libraries & Demo,"February 5, 2017"
EVENTS,5.0,1,Varies with device,Free,0,Everyone,Events,"May 15, 2018"
FAMILY,4.1,66661,22M,Free,0,Everyone,Casual;Pretend Play,"February 2, 2018"
NEWS_AND_MAGAZINES,4.0,293080,25M,Free,0,Everyone 10+,News & Magazines,"August 6, 2018"
FINANCE,4.6,83,4.0M,Free,0,Everyone,Finance,"July 16, 2018"
FAMILY,4.3,0,4.8M,Free,0,Everyone,Entertainment,"July 28, 2018"
TOOLS,2.8,632,8.2M,Free,0,Everyone,Tools,"May 23, 2017"
MEDICAL,4.8,53743,13M,Free,0,Everyone,Medical,"July 27, 2018"
WEATHER,4.2,19666,Varies with device,Free,0,Everyone,Weather,"April 11, 2018"
SHOPPING,4.5,104068,37M,Free,0,Teen,Shopping,"August 1, 2018"
GAME,3.8,270687,38M,Free,0,Teen,Racing,"July 20, 2018"
SOCIAL,4.3,0,2.4M,Free,0,Teen,Social,"March 7, 2018"
VIDEO_PLAYERS,4.4,326232,Varies with device,Free,0,Everyone,Video Players & Editors,"December 3, 2016"
SHOPPING,4.6,591312,Varies with device,Free,0,Everyone,Shopping,"August 3, 2018"
COMMUNICATION,4.0,142,2.5M,Free,0,Everyone,Communication,"December 31, 2017"
FAMILY,3.5,174,5.6M,Free,0,Everyone,Entertainment,"June 29, 2016"
VIDEO_PLAYERS,4.3,15874,5.4M,Free,0,Everyone,Video Players & Editors,"July 5, 2018"
PHOTOGRAPHY,5.0,3,16M,Free,0,Everyone,Photography,"June 14, 2018"
MAPS_AND_NAVIGATION,3.9,22382,6.6M,Free,0,Everyone,Maps & Navigation,"March 22, 2018"
FAMILY,4.1,1998,9.8M,Free,0,Everyone,Casual,"June 21, 2017"
HEALTH_AND_FITNESS,4.3,0,10M,Free,0,Everyone,Health & Fitness,"July 9, 2018"
BUSINESS,4.3,236,7.0M,Free,0,Everyone,Business,"March 9, 2018"
FAMILY,4.8,6696,5.3M,Free,0,Everyone,Education,"February 7, 2018"
TRAVEL_AND_LOCAL,3.1,2528,Varies with device,Free,0,Everyone,Travel & Local,"July 14, 2016"
FAMILY,4.3,34898,92M,Free,0,Teen,Strategy,"June 28, 2018"
EDUCATION,4.8,4075,5.1M,Free,0,Everyone,Education,"June 22, 2018"
COMMUNICATION,4.1,132015,25M,Free,0,Everyone,Communication,"July 18, 2018"
NEWS_AND_MAGAZINES,4.4,17671,17M,Free,0,Everyone 10+,News & Magazines,"August 6, 2018"
MEDICAL,4.3,0,18M,Free,0,Everyone,Medical,"July 30, 2018"
FAMILY,3.8,11,17M,Free,0,Everyone,Education,"March 14, 2018"
BOOKS_AND_REFERENCE,4.6,1065,2.3M,Free,0,Everyone,Books & Reference,"June 16, 2018"
TOOLS,3.5,81747,9.1M,Free,0,Everyone,Tools,"May 26, 2018"
FAMILY,4.1,89,33M,Paid,$4.49,Everyone,Education;Education,"December 3, 2017"
NEWS_AND_MAGAZINES,4.1,905,4.0M,Free,0,Everyone,News & Magazines,"July 30, 2018"
FAMILY,4.4,2941,28M,Free,0,Teen,Simulation,"July 31, 2018"
BUSINESS,3.7,23729,24M,Free,0,Everyone,Business,"May 14, 2018"
GAME,4.3,2,22M,Free,0,Everyone,Action,"March 3, 2016"
TOOLS,4.6,25592,7.5M,Free,0,Everyone,Tools,"July 31, 2018"
EDUCATION,4.6,211856,Varies with device,Free,0,Everyone,Education,"August 1, 2018"
AUTO_AND_VEHICLES,4.8,736,Varies with device,Free,0,Everyone,Auto & Vehicles,"July 29, 2018"
COMMUNICATION,4.3,125257,17M,Free,0,Teen,Communication,"June 6, 2018"
MEDICAL,3.0,45,20M,Free,0,Everyone,Medical,"July 16, 2018"
TOOLS,4.3,1,6.5M,Free,0,Everyone,Tools,"January 31, 2018"
FAMILY,4.9,55723,14M,Free,0,Everyone,Entertainment,"June 4, 2018"
PRODUCTIVITY,2.8,160,7.6M,Free,0,Everyone,Productivity,"July 27, 2018"
FAMILY,4.6,73,12M,Paid,$2.99,Everyone,Education;Pretend Play,"May 21, 2018"
HEALTH_AND_FITNESS,3.3,14210,96M,Free,0,Everyone,Health & Fitness,"July 19, 2018"
GAME,4.1,82827,20M,Free,0,Teen,Arcade,"July 13, 2018"
